core
388 350 179 382 324 243 146 129 260 171 282 272 210 395 359 164 142 206 386 143 198 276 301 293 230 388 311 168 281 373 360 310 357 152 35 101 26 27 137 111 121 24 73 134 63 44 150 69 143 1000000000
has_camera
1 0 0 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0
has_gpu
1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 0 1 0
bandwidth
0,25 338
1,21 593
1,26 466
1,34 552
2,12 561
2,14 565
2,18 142
2,20 402
2,45 160
2,49 527
3,11 366
3,19 127
3,22 464
3,28 327
3,31 378
4,15 129
4,17 231
4,19 534
4,21 383
4,26 113
4,37 258
4,46 558
4,49 341
5,19 575
5,42 499
5,49 268
6,22 571
6,29 316
6,35 599
7,32 354
7,49 288
8,28 338
8,49 322
9,16 419
9,19 166
9,33 560
9,38 252
9,49 265
10,17 171
10,49 310
11,32 496
12,49 161
13,17 467
13,22 497
13,23 116
13,24 377
13,27 250
13,49 377
14,49 431
15,27 375
15,49 467
16,18 257
16,27 206
16,44 487
16,49 510
17,40 515
18,26 278
18,48 516
19,22 415
19,23 565
19,27 132
19,30 160
19,33 428
19,49 473
20,39 165
20,43 463
22,41 269
22,49 371
23,33 539
23,49 227
25,27 109
25,49 533
26,28 233
26,47 428
26,49 150
27,28 367
27,49 331
28,49 569
30,32 147
30,49 374
31,32 441
31,36 160
31,49 386
33,49 442
latency
0,25 1
1,21 1
1,26 1
1,34 1
2,12 1
2,14 1
2,18 1
2,20 1
2,45 1
2,49 1
3,11 1
3,19 1
3,22 1
3,28 1
3,31 1
4,15 1
4,17 1
4,19 1
4,21 1
4,26 1
4,37 1
4,46 1
4,49 1
5,19 1
5,42 1
5,49 1
6,22 1
6,29 1
6,35 1
7,32 1
7,49 1
8,28 1
8,49 1
9,16 1
9,19 1
9,33 1
9,38 1
9,49 1
10,17 1
10,49 1
11,32 1
12,49 1
13,17 1
13,22 1
13,23 1
13,24 1
13,27 1
13,49 1
14,49 1
15,27 1
15,49 1
16,18 1
16,27 1
16,44 1
16,49 1
17,40 1
18,26 1
18,48 1
19,22 1
19,23 1
19,27 1
19,30 1
19,33 1
19,49 1
20,39 1
20,43 1
22,41 1
22,49 1
23,33 1
23,49 1
25,27 1
25,49 1
26,28 1
26,47 1
26,49 1
27,28 1
27,49 1
28,49 1
30,32 1
30,49 1
31,32 1
31,36 1
31,49 1
33,49 1
