core
201 148 155 148 254 331 380 234 260 134 257 189 372 388 159 238 102 225 244 252 296 254 328 395 328 310 369 211 340 321 226 367 310 382 179 149 379 108 383 112 61 47 100 111 17 132 124 126 27 27 109 108 34 88 59 136 108 22 64 1000000000
has_camera
1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0
has_gpu
1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 0
bandwidth
0,13 500
0,29 223
0,35 315
0,59 384
1,8 562
1,47 287
1,59 268
2,3 303
2,10 330
2,14 515
2,16 215
2,42 459
2,50 482
2,59 366
3,10 454
3,26 187
3,31 296
3,34 501
3,35 212
3,59 356
4,6 532
4,8 159
4,26 422
4,59 396
5,8 463
5,29 386
5,31 426
5,37 512
5,38 501
6,27 414
6,29 572
6,36 285
7,12 446
7,26 301
7,27 196
7,33 190
7,34 533
8,21 545
8,29 109
8,48 178
8,59 135
9,26 578
9,36 219
10,34 447
10,59 526
11,21 312
11,35 188
11,59 382
12,26 195
12,27 406
12,31 371
12,35 600
13,16 304
13,19 154
13,59 458
14,32 501
14,58 412
14,59 524
15,16 509
15,24 381
15,51 403
15,57 230
16,34 369
16,40 223
16,53 249
16,56 350
16,59 210
17,20 467
17,23 209
17,24 514
17,29 544
17,45 349
18,22 159
18,41 334
18,52 355
18,59 389
19,38 388
20,55 137
21,38 568
21,46 375
21,59 556
22,25 145
22,27 258
22,30 515
22,35 298
22,49 311
23,24 204
23,59 258
24,35 470
24,59 119
25,32 126
25,33 553
25,39 349
25,43 168
25,59 495
26,38 129
26,44 363
27,34 439
27,38 319
28,34 268
28,59 228
30,54 170
30,59 257
31,59 216
32,33 544
32,59 207
33,59 386
34,37 425
35,38 317
37,59 332
39,59 230
latency
0,13 1
0,29 1
0,35 1
0,59 1
1,8 1
1,47 1
1,59 1
2,3 1
2,10 1
2,14 1
2,16 1
2,42 1
2,50 1
2,59 1
3,10 1
3,26 1
3,31 1
3,34 1
3,35 1
3,59 1
4,6 1
4,8 1
4,26 1
4,59 1
5,8 1
5,29 1
5,31 1
5,37 1
5,38 1
6,27 1
6,29 1
6,36 1
7,12 1
7,26 1
7,27 1
7,33 1
7,34 1
8,21 1
8,29 1
8,48 1
8,59 1
9,26 1
9,36 1
10,34 1
10,59 1
11,21 1
11,35 1
11,59 1
12,26 1
12,27 1
12,31 1
12,35 1
13,16 1
13,19 1
13,59 1
14,32 1
14,58 1
14,59 1
15,16 1
15,24 1
15,51 1
15,57 1
16,34 1
16,40 1
16,53 1
16,56 1
16,59 1
17,20 1
17,23 1
17,24 1
17,29 1
17,45 1
18,22 1
18,41 1
18,52 1
18,59 1
19,38 1
20,55 1
21,38 1
21,46 1
21,59 1
22,25 1
22,27 1
22,30 1
22,35 1
22,49 1
23,24 1
23,59 1
24,35 1
24,59 1
25,32 1
25,33 1
25,39 1
25,43 1
25,59 1
26,38 1
26,44 1
27,34 1
27,38 1
28,34 1
28,59 1
30,54 1
30,59 1
31,59 1
32,33 1
32,59 1
33,59 1
34,37 1
35,38 1
37,59 1
39,59 1
