core
399 178 266 306 146 106 394 249 132 239 190 171 234 193 253 316 107 156 255 179 159 145 288 335 189 263 347 275 213 135 351 235 290 376 276 38 120 136 74 146 144 11 85 66 132 52 65 87 108 1000000000
has_camera
0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 0
has_gpu
0 0 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0
bandwidth
0,20 556
0,29 524
0,49 531
1,2 349
1,25 305
1,34 106
2,7 254
2,22 207
2,23 190
2,49 310
3,8 133
3,25 252
3,28 252
3,49 573
4,9 288
4,18 525
4,49 314
5,6 358
5,26 591
5,32 549
6,35 254
6,49 120
7,9 551
7,18 226
7,33 119
7,45 388
7,49 218
8,46 177
8,49 599
9,30 198
9,49 325
10,16 368
10,17 325
10,23 115
10,25 296
10,49 472
11,20 355
11,43 504
11,49 405
12,32 399
12,49 524
13,32 109
13,38 193
13,49 459
14,19 424
14,41 286
15,22 210
15,48 147
16,19 573
16,42 120
16,49 512
17,49 175
18,29 209
18,31 272
18,32 466
18,47 459
19,23 360
19,29 140
20,49 490
21,23 483
22,30 201
22,36 159
22,40 569
22,49 250
23,37 306
23,49 301
24,29 178
24,49 447
25,49 571
26,44 122
26,49 539
27,32 220
27,39 406
27,49 258
29,49 112
30,49 409
33,49 565
latency
0,20 1
0,29 1
0,49 1
1,2 1
1,25 1
1,34 1
2,7 1
2,22 1
2,23 1
2,49 1
3,8 1
3,25 1
3,28 1
3,49 1
4,9 1
4,18 1
4,49 1
5,6 1
5,26 1
5,32 1
6,35 1
6,49 1
7,9 1
7,18 1
7,33 1
7,45 1
7,49 1
8,46 1
8,49 1
9,30 1
9,49 1
10,16 1
10,17 1
10,23 1
10,25 1
10,49 1
11,20 1
11,43 1
11,49 1
12,32 1
12,49 1
13,32 1
13,38 1
13,49 1
14,19 1
14,41 1
15,22 1
15,48 1
16,19 1
16,42 1
16,49 1
17,49 1
18,29 1
18,31 1
18,32 1
18,47 1
19,23 1
19,29 1
20,49 1
21,23 1
22,30 1
22,36 1
22,40 1
22,49 1
23,37 1
23,49 1
24,29 1
24,49 1
25,49 1
26,44 1
26,49 1
27,32 1
27,39 1
27,49 1
29,49 1
30,49 1
33,49 1
