core
567 134 208 132 55 174 153 218 146 26 86 508 52 195 735 198 765 65 
has_camera
0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 
has_gpu
0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 
bandwidth
0,12 159
1,0 165
2,1 138
3,2 105
3,7 106
4,3 194
4,14 84
4,1 86
5,1 82
6,0 187
6,9 165
7,2 193
8,0 181
9,7 59
10,8 119
11,0 169
12,9 183
12,2 127
13,6 85
14,0 115
15,6 104
16,0 130
17,3 103
latency
0,12 3
1,0 3
2,1 3
3,2 3
3,7 3
4,3 3
4,14 3
4,1 4
5,1 2
6,0 4
6,9 3
7,2 4
8,0 4
9,7 3
10,8 4
11,0 2
12,9 3
12,2 4
13,6 4
14,0 4
15,6 3
16,0 3
17,3 3
