core
845 424 241 225 98 226 16 122 369 38 86 9 64 80 128 236 826 58 94 82 
has_camera
0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 
has_gpu
0 0 0 1 1 0 1 1 0 0 1 1 0 1 1 0 0 0 0 0 
bandwidth
1,0 100
1,18 79
2,1 99
3,1 196
3,6 61
4,1 70
5,4 178
6,5 88
7,1 95
8,1 150
9,5 137
10,8 57
11,5 70
11,7 105
12,5 76
13,4 69
14,8 55
15,14 84
16,0 91
17,11 90
18,10 152
19,13 81
latency
1,0 3
1,18 3
2,1 3
3,1 2
3,6 4
4,1 4
5,4 3
6,5 3
7,1 3
8,1 3
9,5 4
10,8 4
11,5 3
11,7 4
12,5 4
13,4 4
14,8 3
15,14 4
16,0 3
17,11 3
18,10 3
19,13 3
