core
568 438 464 228 131 197 458 186 189 34 175 198 59 135 202 56 53 86 9 144 
has_camera
0 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 1 1 
has_gpu
0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 
bandwidth
0,2 75
0,8 74
0,1 158
1,0 159
2,0 53
3,1 74
4,2 68
4,8 168
5,4 67
5,13 74
6,0 178
7,5 101
7,14 77
7,18 196
8,1 97
9,7 112
10,1 113
11,6 71
11,0 56
11,4 125
12,7 99
13,6 66
13,10 67
14,11 104
14,0 159
15,7 120
15,12 107
16,7 145
17,2 150
17,18 107
17,5 138
18,9 57
18,7 87
19,8 126
19,10 175
latency
0,2 3
0,8 4
0,1 2
1,0 3
2,0 3
3,1 3
4,2 3
4,8 3
5,4 4
5,13 4
6,0 4
7,5 4
7,14 2
7,18 4
8,1 4
9,7 4
10,1 4
11,6 2
11,0 3
11,4 3
12,7 4
13,6 4
13,10 2
14,11 3
14,0 4
15,7 4
15,12 3
16,7 4
17,2 3
17,18 2
17,5 4
18,9 4
18,7 3
19,8 4
19,10 4
