core
718 156 376 137 221 527 157 40 59 31 199 238 27 115 93 145 
has_camera
0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0 
has_gpu
0 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0 
bandwidth
0,3 136
0,8 149
0,7 101
1,0 87
1,2 136
1,14 104
2,0 125
3,2 196
4,2 193
4,9 153
5,0 146
5,2 136
6,2 157
7,4 166
8,6 85
9,8 56
9,0 184
10,5 78
11,1 61
11,14 162
12,11 197
13,10 184
14,1 135
15,10 149
15,7 58
15,13 151
15,3 63
latency
0,3 4
0,8 3
0,7 3
1,0 4
1,2 4
1,14 2
2,0 3
3,2 3
4,2 3
4,9 3
5,0 2
5,2 4
6,2 4
7,4 3
8,6 3
9,8 2
9,0 3
10,5 2
11,1 3
11,14 3
12,11 2
13,10 3
14,1 4
15,10 3
15,7 2
15,13 2
15,3 4
