core
523 131 116 559 228 74 144 190 146 227 132 677 69 62 244 250 160 53 496 
has_camera
0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1 0 
has_gpu
0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 
bandwidth
1,0 185
2,1 104
3,0 79
3,18 75
3,6 192
4,2 153
5,4 97
5,15 71
5,8 118
6,3 68
6,18 164
7,6 60
7,18 95
8,6 63
9,1 111
9,0 52
10,9 58
10,3 200
11,0 158
12,4 185
12,15 172
12,5 95
12,0 92
13,12 119
14,4 79
15,7 187
15,12 107
16,1 182
17,5 139
17,0 130
18,0 189
latency
1,0 3
2,1 3
3,0 3
3,18 4
3,6 3
4,2 3
5,4 4
5,15 2
5,8 4
6,3 4
6,18 3
7,6 3
7,18 4
8,6 4
9,1 4
9,0 3
10,9 4
10,3 3
11,0 4
12,4 3
12,15 2
12,5 3
12,0 2
13,12 2
14,4 4
15,7 4
15,12 2
16,1 3
17,5 3
17,0 4
18,0 3
