core
426 242 198 205 395 118 169 10 71 222 127 169 367 97 144 56 51 724 43 233 
has_camera
0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 1 0 
has_gpu
0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 
bandwidth
1,0 182
2,0 145
3,1 117
3,16 75
4,0 127
5,3 156
6,3 181
7,5 117
8,7 129
9,5 95
10,2 97
10,16 172
11,6 58
12,0 77
12,7 130
13,3 100
14,2 189
15,7 106
15,10 118
16,7 194
16,17 80
17,0 122
17,4 198
17,10 125
18,7 196
18,2 118
19,6 185
latency
1,0 3
2,0 3
3,1 3
3,16 3
4,0 3
5,3 3
6,3 3
7,5 3
8,7 4
9,5 2
10,2 3
10,16 4
11,6 3
12,0 3
12,7 4
13,3 3
14,2 4
15,7 3
15,10 4
16,7 4
16,17 4
17,0 4
17,4 4
17,10 4
18,7 3
18,2 3
19,6 2
