core
725 359 90 175 165 743 178 23 161 634 126 215 181 35 35 97 72 
has_camera
0 0 0 1 1 0 1 1 0 0 0 0 1 1 1 0 1 
has_gpu
0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 
bandwidth
0,2 94
1,0 165
1,4 55
1,12 116
2,1 76
2,3 186
2,11 103
3,2 172
3,16 156
4,2 190
4,8 110
5,0 99
6,2 152
7,6 115
8,4 161
8,11 115
9,0 123
10,2 85
10,11 50
11,10 184
11,1 150
11,8 185
12,10 172
13,8 90
14,7 182
14,11 95
14,1 94
15,1 95
16,13 64
latency
0,2 3
1,0 4
1,4 3
1,12 3
2,1 3
2,3 4
2,11 3
3,2 4
3,16 2
4,2 3
4,8 4
5,0 3
6,2 3
7,6 4
8,4 2
8,11 4
9,0 3
10,2 4
10,11 3
11,10 4
11,1 3
11,8 2
12,10 4
13,8 4
14,7 3
14,11 3
14,1 3
15,1 4
16,13 3
