core
674 198 231 519 437 210 98 374 57 50 246 12 21 178 106 135 249 107 187 
has_camera
0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 0 
has_gpu
0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 1 0 1 
bandwidth
0,16 61
1,0 185
2,1 130
2,10 124
3,0 106
3,4 63
4,0 71
4,17 167
5,4 119
6,3 153
6,1 72
7,0 56
8,6 176
9,2 141
10,7 98
11,5 152
12,5 151
13,5 121
14,10 62
14,17 58
15,4 150
16,4 190
17,1 137
18,15 57
latency
0,16 3
1,0 3
2,1 3
2,10 4
3,0 4
3,4 4
4,0 4
4,17 3
5,4 4
6,3 3
6,1 4
7,0 2
8,6 2
9,2 4
10,7 2
11,5 3
12,5 3
13,5 2
14,10 3
14,17 3
15,4 4
16,4 4
17,1 3
18,15 4
