core
615 103 683 211 88 118 58 28 436 101 189 400 63 80 31 70 116 87 208 122 
has_camera
0 0 0 1 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 
has_gpu
0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 
bandwidth
1,0 158
1,9 129
2,0 118
2,9 144
3,1 154
3,0 160
4,3 165
5,3 146
6,4 196
6,1 68
7,6 169
7,19 114
7,18 109
8,0 87
9,1 75
10,9 191
11,0 187
12,6 159
13,3 128
14,12 121
14,17 127
15,4 126
15,13 190
16,3 105
17,2 74
17,3 154
18,4 130
19,1 50
19,9 198
19,14 186
latency
1,0 4
1,9 4
2,0 2
2,9 4
3,1 3
3,0 3
4,3 3
5,3 4
6,4 4
6,1 4
7,6 3
7,19 3
7,18 3
8,0 3
9,1 4
10,9 2
11,0 4
12,6 3
13,3 3
14,12 3
14,17 2
15,4 3
15,13 4
16,3 2
17,2 4
17,3 3
18,4 3
19,1 4
19,9 2
19,14 2
