core
479 132 92 720 784 665 175 99 188 131 181 64 242 27 185 10 68 
has_camera
0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 1 
has_gpu
0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 
bandwidth
0,16 192
1,0 173
2,1 157
2,14 136
3,0 83
3,8 51
3,10 152
4,0 69
5,0 52
6,1 132
6,9 88
7,3 176
7,1 175
8,3 174
9,4 174
10,3 194
10,0 158
11,10 159
12,8 109
13,11 130
14,10 175
14,13 126
15,12 104
15,16 173
16,12 199
16,7 68
latency
0,16 4
1,0 4
2,1 2
2,14 3
3,0 4
3,8 2
3,10 2
4,0 4
5,0 4
6,1 4
6,9 4
7,3 3
7,1 4
8,3 4
9,4 3
10,3 2
10,0 4
11,10 3
12,8 4
13,11 3
14,10 3
14,13 4
15,12 3
15,16 4
16,12 3
16,7 3
