core
13 59 28 171 197 151 94 92 169 242 99 546 692 564 414 172 207 522 212 171 126 32 72 67 554 217 51 98 27 151 392 513 151 209 50 54 146 725 192 166 36 71 364 533 673 131 125 228 240 26 46 10 107 223 852 789 699 224 141 176 158 49 28 62 84 164 154 357 107 199 12 95 9 11 53 135 83 157 208 637 851 8 61 47 8 222 97 129 97 117 129 188 190 547 529 435 47 65 7 128 192 176 85 88 151 814 526 587 226 137 175 87 45 798 61 50 159 374 210 88 142 70 129 96 668 27 42 720 60 213 224 212 535 361 591 106 239 120 90 246 81 61 112 47 41 513 87 208 20 849 223 131 184 34 186 167 186 105 698 718 66 28 248 619 67 41 247 164 592 68 56 184 183 443 113 802 159 38 241 190 11 166 60 42 14 226 105 132 169 108 230 127 240 550 509 475 597 7 192 603 131 44 195
has_camera
1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0
has_gpu
0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1
bandwidth
0,1 137
1,2 170
2,3 157
3,4 83
4,5 150
5,6 125
6,7 173
7,8 62
8,9 169
9,10 162
10,11 107
11,12 62
12,13 83
15,14 143
16,15 64
17,14 179
18,15 89
19,17 149
20,15 140
21,20 141
22,16 84
23,18 78
24,27 107
25,24 58
25,26 107
26,25 74
27,24 195
28,26 197
28,24 135
29,25 59
31,30 153
32,31 152
32,36 199
33,31 140
33,30 92
34,33 115
35,32 62
35,34 124
36,31 181
37,41 91
38,37 194
39,38 196
39,40 65
40,39 112
41,39 75
41,40 104
41,37 139
43,42 126
44,42 56
45,44 56
46,43 82
47,44 167
48,43 103
48,45 193
49,48 171
49,42 104
50,45 145
51,49 122
51,52 177
51,42 80
52,47 79
52,51 86
52,45 157
53,47 129
55,54 64
56,54 125
57,56 148
58,56 97
59,56 73
60,55 80
61,60 135
62,59 111
63,60 78
64,55 118
65,58 142
66,56 193
68,67 52
69,67 84
70,69 110
71,67 174
72,68 117
73,74 89
74,75 158
75,76 122
76,77 91
77,78 167
78,79 52
79,80 116
81,82 98
82,83 150
83,84 99
84,85 105
85,86 77
86,87 99
87,88 93
88,89 185
89,90 185
90,91 114
91,92 162
92,93 105
93,94 135
94,95 62
96,97 147
97,98 155
98,99 118
99,100 172
100,101 191
101,102 78
102,103 93
103,104 195
104,105 190
105,106 160
108,107 66
109,107 178
110,109 79
111,109 101
112,111 112
113,107 165
114,110 129
115,112 103
116,111 143
117,118 180
118,117 53
119,117 170
119,127 72
120,118 123
121,120 175
121,119 86
122,118 118
123,117 171
123,129 118
124,117 54
125,120 186
126,121 65
127,117 69
127,119 64
128,120 165
128,119 80
129,120 176
129,122 137
129,123 150
130,120 91
131,118 138
131,123 177
133,132 78
134,132 183
135,134 129
136,135 162
137,135 95
138,134 79
139,134 103
140,137 122
141,140 166
142,137 109
143,142 131
144,140 122
145,147 178
146,145 65
147,145 79
147,148 127
148,147 64
150,149 171
151,150 89
152,149 77
153,151 134
154,151 156
155,149 121
156,152 126
157,149 128
158,149 156
159,149 128
160,154 100
161,153 153
162,157 115
164,163 142
164,165 84
165,164 199
166,163 50
167,163 118
169,168 186
169,170 109
170,169 192
171,168 72
172,168 188
174,173 56
174,181 180
174,179 83
174,177 194
174,178 68
175,173 73
175,176 74
176,174 109
177,176 173
177,174 154
178,175 157
179,174 111
179,181 188
180,178 136
180,174 109
181,174 60
181,178 186
182,183 144
183,184 84
184,185 148
185,186 59
186,187 178
