core
247 266 330 177 310 343 207 198 388 396 209 103 231 343 248 221 303 277 236 374 223 262 360 313 353 218 221 298 179 168 167 202 150 255 159 151 317 214 166 192 154 122 236 315 113 341 204 290 325 140 285 378 105 356 172 388 192 341 171 274 119 91 89 40 45 127 72 124 146 81 94 149 53 123 119 29 112 14 61 44 57 82 52 77 78 34 147 123 107 1000000000
has_camera
1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
has_gpu
1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0
bandwidth
0,36 227
0,45 428
1,24 170
1,25 476
1,45 301
1,89 393
2,20 371
2,26 485
2,89 385
3,25 594
3,34 376
3,51 397
3,68 190
3,89 272
4,10 448
4,21 589
4,42 444
4,48 349
4,52 132
5,21 451
6,11 277
6,23 358
6,46 103
6,47 556
6,89 381
7,8 469
7,21 183
7,89 364
8,13 152
8,31 279
8,41 592
8,66 171
8,69 403
9,40 181
9,50 521
9,51 184
9,87 174
9,89 381
10,48 490
10,52 562
10,89 425
11,14 313
11,18 270
11,41 452
11,53 399
11,57 446
11,70 537
11,72 365
12,24 172
12,43 523
12,75 100
12,89 435
13,21 475
13,40 154
13,42 486
13,49 304
13,80 542
13,89 336
15,26 274
15,35 300
15,45 101
15,89 396
16,53 215
16,89 415
17,31 210
17,43 430
17,58 371
17,89 592
18,32 116
18,44 410
19,31 237
19,61 475
19,64 314
19,73 278
19,85 517
19,86 211
19,89 544
20,41 283
20,44 218
20,54 384
20,55 213
20,67 138
21,30 276
21,48 223
21,89 376
22,31 325
23,43 199
23,89 180
24,25 231
25,46 148
25,59 457
25,62 118
25,65 524
26,42 466
26,49 258
26,89 132
27,51 215
28,29 580
28,89 100
29,44 215
29,89 127
30,48 377
30,76 448
31,89 297
32,40 262
33,43 571
33,46 369
33,89 492
34,55 563
34,56 510
35,89 558
36,41 559
36,42 375
36,47 131
36,59 120
36,63 221
37,55 156
38,43 249
38,55 112
39,40 419
39,52 365
39,84 479
39,89 286
41,89 429
42,43 154
43,60 242
44,89 496
45,49 250
45,89 376
46,51 449
46,58 189
46,59 463
47,71 486
48,89 423
49,77 383
49,89 499
50,51 311
50,74 366
50,89 207
51,78 119
51,89 212
52,89 126
53,83 431
54,89 600
55,81 542
56,79 534
57,89 396
58,88 504
58,89 384
59,82 210
latency
0,36 1
0,45 1
1,24 1
1,25 1
1,45 1
1,89 1
2,20 1
2,26 1
2,89 1
3,25 1
3,34 1
3,51 1
3,68 1
3,89 1
4,10 1
4,21 1
4,42 1
4,48 1
4,52 1
5,21 1
6,11 1
6,23 1
6,46 1
6,47 1
6,89 1
7,8 1
7,21 1
7,89 1
8,13 1
8,31 1
8,41 1
8,66 1
8,69 1
9,40 1
9,50 1
9,51 1
9,87 1
9,89 1
10,48 1
10,52 1
10,89 1
11,14 1
11,18 1
11,41 1
11,53 1
11,57 1
11,70 1
11,72 1
12,24 1
12,43 1
12,75 1
12,89 1
13,21 1
13,40 1
13,42 1
13,49 1
13,80 1
13,89 1
15,26 1
15,35 1
15,45 1
15,89 1
16,53 1
16,89 1
17,31 1
17,43 1
17,58 1
17,89 1
18,32 1
18,44 1
19,31 1
19,61 1
19,64 1
19,73 1
19,85 1
19,86 1
19,89 1
20,41 1
20,44 1
20,54 1
20,55 1
20,67 1
21,30 1
21,48 1
21,89 1
22,31 1
23,43 1
23,89 1
24,25 1
25,46 1
25,59 1
25,62 1
25,65 1
26,42 1
26,49 1
26,89 1
27,51 1
28,29 1
28,89 1
29,44 1
29,89 1
30,48 1
30,76 1
31,89 1
32,40 1
33,43 1
33,46 1
33,89 1
34,55 1
34,56 1
35,89 1
36,41 1
36,42 1
36,47 1
36,59 1
36,63 1
37,55 1
38,43 1
38,55 1
39,40 1
39,52 1
39,84 1
39,89 1
41,89 1
42,43 1
43,60 1
44,89 1
45,49 1
45,89 1
46,51 1
46,58 1
46,59 1
47,71 1
48,89 1
49,77 1
49,89 1
50,51 1
50,74 1
50,89 1
51,78 1
51,89 1
52,89 1
53,83 1
54,89 1
55,81 1
56,79 1
57,89 1
58,88 1
58,89 1
59,82 1
