core
262 268 314 124 346 152 137 281 304 292 227 110 139 340 208 336 208 252 108 223 240 230 133 224 182 333 141 275 364 362 289 189 217 122 364 388 302 240 128 213 300 366 142 116 360 177 175 219 320 186 348 79 10 28 149 95 11 38 34 126 106 135 93 150 123 61 84 104 109 105 85 59 114 141 85 98 26 104 82 1000000000
has_camera
1 1 1 1 1 1 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0
has_gpu
1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0
bandwidth
0,1 391
0,8 298
0,44 345
0,47 203
0,79 159
1,7 266
1,43 131
1,75 476
1,79 578
2,32 148
2,43 229
3,22 163
3,25 117
3,31 519
3,78 200
4,10 498
4,61 555
5,42 483
5,77 300
5,79 116
6,41 329
6,42 131
7,23 593
7,79 547
8,22 231
8,25 545
8,39 389
8,62 398
8,79 497
9,14 448
9,30 149
10,12 262
10,21 510
10,34 472
10,79 571
11,32 306
11,33 168
11,69 406
11,79 185
12,18 463
12,57 259
12,64 454
12,76 130
12,79 184
13,36 453
13,49 249
13,79 367
14,79 515
15,18 331
15,52 276
15,79 270
16,20 351
16,24 445
16,44 515
16,79 330
17,48 246
18,19 204
18,26 443
19,35 456
19,38 473
19,79 211
20,34 303
20,48 103
20,79 265
21,49 444
21,58 446
22,34 405
22,38 334
22,39 121
22,79 211
23,30 128
23,37 354
23,79 493
24,31 383
24,67 169
24,79 207
25,36 412
25,79 448
26,59 135
27,36 171
27,40 581
27,46 374
27,56 462
27,68 316
27,79 313
28,30 365
28,45 492
28,63 184
28,79 334
29,45 563
29,51 423
29,54 516
29,55 484
29,79 469
30,46 176
30,70 106
31,42 435
31,74 574
31,79 337
32,44 454
32,79 477
33,40 391
33,72 598
33,79 198
34,39 276
34,79 226
36,37 310
36,73 507
37,79 205
38,42 598
38,65 500
39,60 307
39,79 253
40,79 254
41,46 391
41,79 431
42,49 323
42,50 213
42,79 132
43,79 450
45,79 132
46,79 551
47,53 134
47,79 549
48,79 298
49,66 300
49,71 278
50,79 218
latency
0,1 1
0,8 1
0,44 1
0,47 1
0,79 1
1,7 1
1,43 1
1,75 1
1,79 1
2,32 1
2,43 1
3,22 1
3,25 1
3,31 1
3,78 1
4,10 1
4,61 1
5,42 1
5,77 1
5,79 1
6,41 1
6,42 1
7,23 1
7,79 1
8,22 1
8,25 1
8,39 1
8,62 1
8,79 1
9,14 1
9,30 1
10,12 1
10,21 1
10,34 1
10,79 1
11,32 1
11,33 1
11,69 1
11,79 1
12,18 1
12,57 1
12,64 1
12,76 1
12,79 1
13,36 1
13,49 1
13,79 1
14,79 1
15,18 1
15,52 1
15,79 1
16,20 1
16,24 1
16,44 1
16,79 1
17,48 1
18,19 1
18,26 1
19,35 1
19,38 1
19,79 1
20,34 1
20,48 1
20,79 1
21,49 1
21,58 1
22,34 1
22,38 1
22,39 1
22,79 1
23,30 1
23,37 1
23,79 1
24,31 1
24,67 1
24,79 1
25,36 1
25,79 1
26,59 1
27,36 1
27,40 1
27,46 1
27,56 1
27,68 1
27,79 1
28,30 1
28,45 1
28,63 1
28,79 1
29,45 1
29,51 1
29,54 1
29,55 1
29,79 1
30,46 1
30,70 1
31,42 1
31,74 1
31,79 1
32,44 1
32,79 1
33,40 1
33,72 1
33,79 1
34,39 1
34,79 1
36,37 1
36,73 1
37,79 1
38,42 1
38,65 1
39,60 1
39,79 1
40,79 1
41,46 1
41,79 1
42,49 1
42,50 1
42,79 1
43,79 1
45,79 1
46,79 1
47,53 1
47,79 1
48,79 1
49,66 1
49,71 1
50,79 1
