core
164 205 125 305 239 159 104 228 134 323 371 396 211 293 362 156 279 170 388 161 317 305 120 212 339 298 188 280 375 359 108 100 174 128 318 208 180 300 224 117 343 274 128 52 67 29 56 142 78 94 128 96 141 142 77 74 145 58 111 1000000000
has_camera
1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0
has_gpu
1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 0
bandwidth
0,17 126
0,59 161
1,8 148
1,14 166
1,30 550
1,31 526
1,44 428
1,53 384
1,59 267
2,3 457
2,14 195
2,59 476
3,36 203
3,55 184
3,57 422
4,17 597
4,32 389
4,38 398
4,41 122
4,50 367
4,59 294
5,25 352
5,56 533
5,59 467
6,12 300
6,17 345
6,38 598
6,59 383
7,36 487
7,38 502
7,59 520
8,19 552
8,20 396
8,32 217
8,34 322
8,36 114
8,42 184
8,59 217
9,41 217
10,25 330
10,51 430
10,59 220
11,15 229
11,46 164
11,59 346
12,16 546
13,28 447
13,39 578
14,45 304
14,59 200
15,20 220
15,59 205
16,59 148
17,19 117
17,33 166
18,30 330
18,40 108
18,58 290
18,59 491
19,41 198
19,54 245
19,59 289
20,22 572
21,34 288
21,49 469
21,59 396
22,23 354
22,31 397
23,37 114
23,59 567
24,32 435
24,43 102
24,59 306
25,28 520
26,32 413
26,59 203
27,36 262
27,52 268
27,59 173
28,30 116
28,34 185
29,35 553
29,36 462
29,59 247
30,48 119
31,59 592
32,59 165
33,59 475
34,41 116
34,47 479
34,59 572
35,59 594
36,59 592
37,59 328
38,59 316
39,59 580
latency
0,17 1
0,59 1
1,8 1
1,14 1
1,30 1
1,31 1
1,44 1
1,53 1
1,59 1
2,3 1
2,14 1
2,59 1
3,36 1
3,55 1
3,57 1
4,17 1
4,32 1
4,38 1
4,41 1
4,50 1
4,59 1
5,25 1
5,56 1
5,59 1
6,12 1
6,17 1
6,38 1
6,59 1
7,36 1
7,38 1
7,59 1
8,19 1
8,20 1
8,32 1
8,34 1
8,36 1
8,42 1
8,59 1
9,41 1
10,25 1
10,51 1
10,59 1
11,15 1
11,46 1
11,59 1
12,16 1
13,28 1
13,39 1
14,45 1
14,59 1
15,20 1
15,59 1
16,59 1
17,19 1
17,33 1
18,30 1
18,40 1
18,58 1
18,59 1
19,41 1
19,54 1
19,59 1
20,22 1
21,34 1
21,49 1
21,59 1
22,23 1
22,31 1
23,37 1
23,59 1
24,32 1
24,43 1
24,59 1
25,28 1
26,32 1
26,59 1
27,36 1
27,52 1
27,59 1
28,30 1
28,34 1
29,35 1
29,36 1
29,59 1
30,48 1
31,59 1
32,59 1
33,59 1
34,41 1
34,47 1
34,59 1
35,59 1
36,59 1
37,59 1
38,59 1
39,59 1
