core
323 271 183 145 284 229 213 368 109 117 303 324 310 115 135 263 239 206 391 154 117 352 281 316 345 124 102 192 249 241 385 369 277 120 333 252 160 143 166 326 250 337 282 136 322 273 250 144 268 284 140 239 298 212 307 162 363 207 247 190 118 236 126 128 134 86 27 135 69 48 28 47 29 37 94 101 122 143 92 130 38 134 31 35 109 135 139 68 39 1000000000
has_camera
1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
has_gpu
1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 0 1 1 0 0
bandwidth
0,3 198
0,8 112
0,12 500
0,16 440
0,61 461
0,89 555
1,3 285
1,27 139
1,43 361
1,52 141
1,89 587
2,5 419
2,89 172
3,18 498
3,30 409
3,89 545
4,19 295
4,52 146
4,89 172
5,9 178
5,51 326
5,53 260
5,89 205
6,10 475
6,27 459
6,41 267
6,51 587
7,21 537
7,22 319
7,38 168
7,48 599
7,50 462
7,89 319
8,54 515
8,87 149
9,20 420
9,89 137
10,63 356
11,27 292
11,35 413
12,37 309
12,70 258
13,15 394
13,35 373
13,45 412
13,46 553
13,78 324
13,89 586
14,22 301
14,32 216
14,60 242
14,62 113
15,39 484
15,59 176
16,26 535
16,38 153
16,52 391
16,89 434
17,21 510
17,22 595
17,31 274
17,54 303
17,56 284
17,58 313
17,89 376
18,27 369
18,79 485
18,89 453
19,34 273
20,83 131
21,31 478
21,62 322
21,66 316
21,86 535
22,31 351
22,36 157
22,62 267
23,54 180
23,55 478
23,88 329
23,89 203
24,35 402
24,76 351
25,57 111
25,58 193
25,89 133
26,37 245
26,73 363
26,89 499
28,44 507
28,49 163
28,55 350
28,60 278
29,60 432
29,89 154
30,75 531
31,56 329
31,89 508
32,89 275
33,56 280
33,89 234
34,54 583
34,85 205
34,89 223
35,89 481
36,50 514
36,89 172
37,55 489
37,58 409
37,84 118
38,47 175
38,89 197
39,49 226
39,54 411
39,80 490
39,89 282
40,43 241
40,47 338
40,52 179
40,59 310
40,69 255
40,89 392
42,54 428
42,89 111
44,46 495
44,81 446
45,47 488
45,89 437
46,51 399
46,53 357
46,54 245
47,53 189
47,67 470
47,89 593
48,58 391
49,57 563
49,89 439
50,60 363
50,64 172
52,55 480
53,56 402
53,89 333
54,61 219
54,82 375
55,68 431
55,72 545
55,89 464
56,62 287
56,89 167
57,65 108
57,89 517
58,74 494
58,89 351
59,71 202
60,61 557
60,89 283
61,89 519
62,77 393
62,89 465
latency
0,3 1
0,8 1
0,12 1
0,16 1
0,61 1
0,89 1
1,3 1
1,27 1
1,43 1
1,52 1
1,89 1
2,5 1
2,89 1
3,18 1
3,30 1
3,89 1
4,19 1
4,52 1
4,89 1
5,9 1
5,51 1
5,53 1
5,89 1
6,10 1
6,27 1
6,41 1
6,51 1
7,21 1
7,22 1
7,38 1
7,48 1
7,50 1
7,89 1
8,54 1
8,87 1
9,20 1
9,89 1
10,63 1
11,27 1
11,35 1
12,37 1
12,70 1
13,15 1
13,35 1
13,45 1
13,46 1
13,78 1
13,89 1
14,22 1
14,32 1
14,60 1
14,62 1
15,39 1
15,59 1
16,26 1
16,38 1
16,52 1
16,89 1
17,21 1
17,22 1
17,31 1
17,54 1
17,56 1
17,58 1
17,89 1
18,27 1
18,79 1
18,89 1
19,34 1
20,83 1
21,31 1
21,62 1
21,66 1
21,86 1
22,31 1
22,36 1
22,62 1
23,54 1
23,55 1
23,88 1
23,89 1
24,35 1
24,76 1
25,57 1
25,58 1
25,89 1
26,37 1
26,73 1
26,89 1
28,44 1
28,49 1
28,55 1
28,60 1
29,60 1
29,89 1
30,75 1
31,56 1
31,89 1
32,89 1
33,56 1
33,89 1
34,54 1
34,85 1
34,89 1
35,89 1
36,50 1
36,89 1
37,55 1
37,58 1
37,84 1
38,47 1
38,89 1
39,49 1
39,54 1
39,80 1
39,89 1
40,43 1
40,47 1
40,52 1
40,59 1
40,69 1
40,89 1
42,54 1
42,89 1
44,46 1
44,81 1
45,47 1
45,89 1
46,51 1
46,53 1
46,54 1
47,53 1
47,67 1
47,89 1
48,58 1
49,57 1
49,89 1
50,60 1
50,64 1
52,55 1
53,56 1
53,89 1
54,61 1
54,82 1
55,68 1
55,72 1
55,89 1
56,62 1
56,89 1
57,65 1
57,89 1
58,74 1
58,89 1
59,71 1
60,61 1
60,89 1
61,89 1
62,77 1
62,89 1
