core
156 128 162 152 273 314 200 365 291 317 207 376 144 310 286 136 167 273 265 200 211 229 277 394 398 304 107 45 102 26 133 117 97 66 100 19 64 18 83 1000000000
has_camera
1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0
has_gpu
1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 0
bandwidth
0,19 141
0,25 481
0,39 496
1,10 222
1,34 358
1,39 421
2,12 157
2,39 364
3,25 211
3,36 430
4,5 341
4,39 385
5,15 366
5,21 533
5,39 452
6,7 508
6,9 587
6,23 420
6,27 453
6,29 512
6,39 411
7,39 492
8,14 528
8,17 509
8,25 156
8,26 545
8,39 164
9,22 134
9,24 399
10,12 121
10,19 498
11,21 100
11,25 373
11,39 596
12,22 475
12,39 516
13,15 442
13,21 200
14,32 287
14,39 457
15,30 349
15,33 461
15,39 169
16,23 405
16,39 107
17,19 283
17,25 528
17,35 507
18,20 473
18,24 583
18,39 299
21,28 562
22,25 593
22,39 186
23,39 594
24,31 584
24,37 239
24,38 565
24,39 541
latency
0,19 1
0,25 1
0,39 1
1,10 1
1,34 1
1,39 1
2,12 1
2,39 1
3,25 1
3,36 1
4,5 1
4,39 1
5,15 1
5,21 1
5,39 1
6,7 1
6,9 1
6,23 1
6,27 1
6,29 1
6,39 1
7,39 1
8,14 1
8,17 1
8,25 1
8,26 1
8,39 1
9,22 1
9,24 1
10,12 1
10,19 1
11,21 1
11,25 1
11,39 1
12,22 1
12,39 1
13,15 1
13,21 1
14,32 1
14,39 1
15,30 1
15,33 1
15,39 1
16,23 1
16,39 1
17,19 1
17,25 1
17,35 1
18,20 1
18,24 1
18,39 1
21,28 1
22,25 1
22,39 1
23,39 1
24,31 1
24,37 1
24,38 1
24,39 1
