core
182 129 399 275 389 375 148 235 306 111 359 141 202 125 388 309 224 183 373 393 340 333 379 157 307 279 333 356 275 347 392 286 372 369 382 202 132 228 190 361 16 40 86 141 63 20 70 148 137 96 91 38 42 22 64 13 117 110 56 1000000000
has_camera
0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0
has_gpu
1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0
bandwidth
0,13 231
0,29 444
0,35 112
0,59 167
1,8 564
1,47 590
1,59 430
2,3 373
2,10 489
2,14 573
2,16 232
2,42 202
2,50 380
2,59 207
3,10 456
3,26 422
3,31 173
3,34 306
3,35 355
3,59 445
4,6 332
4,8 445
4,26 499
4,59 315
5,8 339
5,29 487
5,31 331
5,37 529
5,38 539
6,27 219
6,29 541
6,36 259
7,12 304
7,26 381
7,27 393
7,33 386
7,34 440
8,21 281
8,29 505
8,48 523
8,59 502
9,26 377
9,36 249
10,34 328
10,59 583
11,21 410
11,35 265
11,59 409
12,26 323
12,27 246
12,31 564
12,35 106
13,16 330
13,19 558
13,59 410
14,32 321
14,58 542
14,59 210
15,16 298
15,24 547
15,51 557
15,57 388
16,34 285
16,40 552
16,53 422
16,56 502
16,59 397
17,20 558
17,23 229
17,24 308
17,29 455
17,45 507
18,22 541
18,41 578
18,52 317
18,59 190
19,38 161
20,55 292
21,38 265
21,46 222
21,59 499
22,25 201
22,27 465
22,30 404
22,35 111
22,49 570
23,24 206
23,59 302
24,35 415
24,59 379
25,32 467
25,33 274
25,39 414
25,43 509
25,59 318
26,38 382
26,44 105
27,34 332
27,38 157
28,34 271
28,59 463
30,54 177
30,59 499
31,59 271
32,33 244
32,59 174
33,59 262
34,37 595
35,38 263
37,59 222
39,59 293
latency
0,13 1
0,29 1
0,35 1
0,59 1
1,8 1
1,47 1
1,59 1
2,3 1
2,10 1
2,14 1
2,16 1
2,42 1
2,50 1
2,59 1
3,10 1
3,26 1
3,31 1
3,34 1
3,35 1
3,59 1
4,6 1
4,8 1
4,26 1
4,59 1
5,8 1
5,29 1
5,31 1
5,37 1
5,38 1
6,27 1
6,29 1
6,36 1
7,12 1
7,26 1
7,27 1
7,33 1
7,34 1
8,21 1
8,29 1
8,48 1
8,59 1
9,26 1
9,36 1
10,34 1
10,59 1
11,21 1
11,35 1
11,59 1
12,26 1
12,27 1
12,31 1
12,35 1
13,16 1
13,19 1
13,59 1
14,32 1
14,58 1
14,59 1
15,16 1
15,24 1
15,51 1
15,57 1
16,34 1
16,40 1
16,53 1
16,56 1
16,59 1
17,20 1
17,23 1
17,24 1
17,29 1
17,45 1
18,22 1
18,41 1
18,52 1
18,59 1
19,38 1
20,55 1
21,38 1
21,46 1
21,59 1
22,25 1
22,27 1
22,30 1
22,35 1
22,49 1
23,24 1
23,59 1
24,35 1
24,59 1
25,32 1
25,33 1
25,39 1
25,43 1
25,59 1
26,38 1
26,44 1
27,34 1
27,38 1
28,34 1
28,59 1
30,54 1
30,59 1
31,59 1
32,33 1
32,59 1
33,59 1
34,37 1
35,38 1
37,59 1
39,59 1
