core
676 224 250 42 43 876 186 15 37 151 98 239 70 494 159 364 533 673 131 125 228 240 26 46 10 107 223 446 224 248 597 250 160 172 13 52 12 842 203 201 206 687 132 168 30 86 33 22 850 480 151 88 135 510 108 74 234 108 35 38 674 41 125 529 85 214 74 73 888 96 68 104 792 6 218
has_camera
0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 0 0 0 1
has_gpu
0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 0
bandwidth
1,0 142
2,0 187
3,2 144
4,2 116
5,12 196
6,5 98
6,7 57
7,6 82
8,7 137
8,12 179
9,5 175
9,6 68
10,5 61
10,6 162
11,10 184
11,7 174
12,7 122
12,5 158
13,5 92
14,6 80
14,10 78
16,15 126
17,15 56
18,17 56
19,16 82
20,17 167
21,16 103
21,18 193
22,21 171
22,15 104
23,18 145
24,22 122
24,25 177
24,15 80
25,20 79
25,24 86
25,18 157
26,20 129
28,27 117
29,28 69
30,27 86
31,28 193
32,30 193
33,28 194
34,33 122
35,29 183
36,31 146
37,38 112
38,37 113
39,38 128
39,42 177
40,37 136
41,37 122
41,48 175
42,40 59
42,37 124
43,40 168
44,43 99
45,41 152
45,39 170
46,44 193
47,39 90
48,37 96
48,44 183
48,42 96
50,49 110
51,50 79
52,49 66
53,49 149
54,53 70
55,54 89
56,53 59
57,52 157
58,56 115
59,56 163
60,61 162
61,60 77
62,60 168
62,61 198
64,63 57
65,63 134
66,64 73
67,66 199
69,68 179
70,69 151
71,68 178
72,68 154
73,72 76
74,69 139
latency
1,0 4
2,0 3
3,2 3
4,2 3
5,12 3
6,5 3
6,7 3
7,6 3
8,7 4
8,12 2
9,5 4
9,6 3
10,5 4
10,6 3
11,10 2
11,7 2
12,7 4
12,5 3
13,5 3
14,6 4
14,10 3
16,15 4
17,15 4
18,17 3
19,16 4
20,17 2
21,16 3
21,18 3
22,21 3
22,15 4
23,18 3
24,22 3
24,25 3
24,15 4
25,20 4
25,24 3
25,18 4
26,20 3
28,27 3
29,28 4
30,27 3
31,28 3
32,30 4
33,28 4
34,33 4
35,29 3
36,31 3
37,38 3
38,37 3
39,38 4
39,42 4
40,37 3
41,37 4
41,48 3
42,40 4
42,37 3
43,40 3
44,43 3
45,41 2
45,39 3
46,44 4
47,39 3
48,37 3
48,44 2
48,42 3
50,49 4
51,50 2
52,49 4
53,49 2
54,53 3
55,54 3
56,53 3
57,52 4
58,56 2
59,56 4
60,61 4
61,60 3
62,60 2
62,61 4
64,63 4
65,63 2
66,64 2
67,66 3
69,68 3
70,69 2
71,68 3
72,68 4
73,72 4
74,69 2
